election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439685491197034499,2021-09-19T20:19:03.000Z,"#Alberta popular vote comparison - #Elxn43 (@StatistaCharts) vs #Elxn44 (@CBCnews poll tracker)

@CPC_HQ 69.2% -&gt; 47.9%
@NDP 11.5% -&gt; 20.6%
@liberal_party 13.7% -&gt; 17.4%
@peoplespca 2.2% -&gt; 10.2%
@CanadianGreens 2.8% -&gt; 1.8%

Greens losting largest proportion of votes QED",en,aswalli,Al-Karim Walli 🇨🇦,,999,1151,20621,False,1,0,0,,,x_api
2021,1439685454027235333,2021-09-19T20:18:54.000Z,@MercedesGlobal @ambermac @erinotoole Silence is golden. The less said the more votes. OToole like Trudeau is counting on people voting party over country. If either one gets the helm Canada is done. https://t.co/GxNofMkTuJ,en,HanyaToderoff,♠️ ACE of Spades™,Canada/USA/UK/Europe/India,47684,7192,260041,False,1,3,0,,,x_api
2021,1439685420430897154,2021-09-19T20:18:46.000Z,Why is no one asking questions about the Winnipeg lab?? Trudeau is definitely hiding info! Someone ask the F...ing question!!!!,en,janetlantz400,Janie,,218,132,17085,False,1,1,1,,,x_api
2021,1439685402412167168,2021-09-19T20:18:42.000Z,Qu'aller vous faire avec votre deuxième et dernier vote? Moi j'ai voté DEUX FOIS @parti_liberal . Vive notre beau et grand Canada 🇨🇦 https://t.co/biHL1xnwzS,fr,obviousllyyours,"Je Suis, Qui, Je Suis 🇨🇦 -Franck Chiesurin",,2497,727,29252,False,1,1,0,,,x_api
2021,1439685232060403717,2021-09-19T20:18:02.000Z,"Trudeau open to electoral reform, says he is a fan of ranked ballots - National | https://t.co/nD9QU0HU5E https://t.co/T8kQrH4mop",en,123canadavote,123 Canada,Canada,158,87,4474,False,0,0,0,,,x_api
2021,1439685148518322183,2021-09-19T20:17:42.000Z,@WaytowichNeil Seriously? This is the average intelligence of a typical Liberal Voter. No wonder why Canada will go bankrupt in 20 years.,en,Gregpinto8,Gregpinto,,2,63,575,False,0,0,0,,,x_api
2021,1439685133548748802,2021-09-19T20:17:38.000Z,"カナダのトルドー首相、選挙戦最終日に「COVID-19」の姿勢についてライバルを非難 https://t.co/yBfkwyHRc3 https://t.co/KVyBpduyEj
https://t.co/ZiZcLjTOQE",ja,world_news_ja,World ニュース,,400,30,217678,False,0,0,0,,,x_api
2021,1439685126691205129,2021-09-19T20:17:36.000Z,@Hoofdzuster1 @thierrybaudet @dancalegria Dat mag maar daarom heeft Thierry Baudet niet minder gelijk! Trudeau is een ramp voor Canada.,nl,Eliesje3,ineke van den hof,I vakreste byen Oslo i Norge,4154,3877,203363,False,0,0,1,,,x_api
2021,1439685115219697665,2021-09-19T20:17:34.000Z,@OuterMutant You obviously have no knowledge of the Liberal Party of Canada,en,mikeradan,Mike Radan,"London, Ontario",879,1059,18882,False,0,0,0,,,x_api
2021,1439685069187158017,2021-09-19T20:17:23.000Z,@Alan_G_Smith_BC @JoeHutzal @AngusReid @sunlorrie And to associate antivaxers with just CPC is not true! There are Liberal antivaxers too! One poll said largest group of antivaxers was 25 - 40 year old Liberal female voters #Elxn44 #LiberalPurge,en,FieldDSmj,🇨🇦FakeClimateCrisis,🇨🇦,2201,4373,65178,False,1,1,1,,,x_api
2021,1439685014187249664,2021-09-19T20:17:10.000Z,"カナダの選挙に向けて最後のアピールをするトルドー氏 https://t.co/KdxCvcajL6
https://t.co/Ym1botJBx1",ja,world_news_ja,World ニュース,,400,30,217678,False,0,0,0,,,x_api
